averageSpeed,highestStreak,untradedDeaths,tradedDeaths,damageTaken,damageHealed,tacticalsUsed,lethalsUsed,percentTimeMoving,deadSilenceTime,totalKills,totalDeaths,totalAssists,totalScore,totalShotsFired,totalShotsHit,totalShotsHead,untradedKills,tradedKills,totalDamageDealt,friendDamage,totalTimeAlive,totalDistanceTraveled,hillTime,contestedHillTime,totalInVictimFovKills,totalFirstBloodKills,totalLongshotKills,totalPointblankKills,totalRevengeKills,totalRotationKills,totalInAttackerFovKills,totalWallbangKills,killDeathRatio,matchGame.matchId,winner
2.16989486694336,2.0,18.0,7.0,30.73,3.61,22.0,15.0,95.0,0.0,15.0,25.0,8.0,31.15,3.59,86.0,6.0,11.0,4.0,21.85,1.0,5044.96,690.6090625,89.0,5.0,13.0,0.0,1.0,0.0,3.0,4.0,15.0,0.0,0.6,10895,0
1.82043212890625,5.0,15.0,3.0,25.65,6.57,16.0,16.0,92.0,0.0,24.0,18.0,6.0,46.55,4.28,90.0,8.0,19.0,5.0,23.99,80.0,5458.08,601.4730859375,1.38,6.0,21.0,1.0,5.0,0.0,7.0,7.0,27.0,0.0,1.33,10895,1
1.8047105407714843,6.0,17.0,2.0,24.59,5.59,14.0,16.0,94.0,68.0,28.0,19.0,4.0,41.7,3.94,1.31,14.0,20.0,8.0,34.8,1.01,5488.48,607.2980078125,42.0,5.0,21.0,0.0,1.0,0.0,6.0,4.0,29.0,0.0,1.47,10895,0
2.1411894226074217,4.0,21.0,9.0,34.05,4.05,16.0,13.0,97.0,2.57,24.0,30.0,10.0,37.7,4.14,98.0,18.0,12.0,12.0,29.47,0.0,5065.28,871.61515625,22.0,9.0,17.0,1.0,0.0,0.0,5.0,5.0,24.0,2.0,0.8,11221,1
1.6398912048339844,5.0,17.0,6.0,28.93,5.47,22.0,19.0,94.0,0.0,24.0,23.0,8.0,46.05,4.88,1.11,13.0,17.0,7.0,32.0,29.0,5244.8,667.27015625,1.14,20.0,20.0,0.0,1.0,1.0,8.0,9.0,24.0,0.0,1.04,11221,0
1.7426576232910156,5.0,16.0,8.0,31.68,6.0,8.0,8.0,96.0,0.0,31.0,24.0,7.0,47.0,3.96,1.33,13.0,23.0,8.0,34.73,0.0,5374.56,709.489765625,65.0,20.0,28.0,0.0,2.0,0.0,8.0,6.0,31.0,2.0,1.29,11221,1
1.9991072082519532,4.0,20.0,6.0,30.66,4.66,12.0,14.0,97.0,1.41,29.0,26.0,5.0,47.15,4.15,1.19,15.0,20.0,9.0,31.51,1.0,4973.76,846.595234375,65.0,12.0,22.0,0.0,0.0,0.0,8.0,3.0,29.0,1.0,1.12,11221,0
1.8408540344238282,3.0,21.0,7.0,31.93,2.91,23.0,18.0,94.0,1.1,23.0,28.0,7.0,39.3,3.65,100.0,14.0,16.0,7.0,27.0,0.0,5176.96,727.829921875,83.0,10.0,21.0,0.0,0.0,0.0,5.0,4.0,23.0,0.0,0.82,11221,1
2.021725616455078,3.0,12.0,15.0,33.58,6.58,16.0,11.0,96.0,1.21,27.0,27.0,10.0,39.2,4.36,1.3,10.0,19.0,8.0,31.84,1.01,5084.32,852.241640625,22.0,9.0,21.0,0.0,0.0,2.0,4.0,6.0,28.0,2.0,1.0,11221,0
1.8162010192871092,4.0,17.0,5.0,27.09,4.67,13.0,11.0,97.0,0.0,24.0,22.0,11.0,49.95,3.58,1.13,14.0,17.0,7.0,32.01,1.77,5493.76,745.83125,1.22,33.0,23.0,0.0,1.0,0.0,5.0,5.0,25.0,1.0,1.09,11221,1
1.7375993347167968,5.0,19.0,7.0,32.08,5.08,18.0,16.0,93.0,0.0,24.0,26.0,5.0,44.05,3.19,1.02,4.0,19.0,5.0,27.63,73.0,5235.04,698.0640625,98.0,15.0,18.0,0.0,0.0,0.0,5.0,5.0,24.0,1.0,0.92,11221,0
2.0368830871582033,2.0,18.0,5.0,25.31,2.31,12.0,10.0,94.0,1.07,12.0,23.0,10.0,27.3,2.45,77.0,6.0,8.0,4.0,20.24,0.0,4693.12,736.926328125,53.0,1.0,10.0,0.0,0.0,0.0,2.0,2.0,12.0,0.0,0.52,11221,1
2.01055404663086,3.0,16.0,6.0,25.09,2.83,22.0,20.0,97.0,0.0,17.0,21.0,6.0,25.5,2.83,71.0,6.0,14.0,3.0,20.96,19.0,4884.64,684.5096875,40.0,0.0,15.0,0.0,0.0,0.0,3.0,6.0,18.0,0.0,0.81,11221,0
1.8514759826660159,3.0,14.0,5.0,23.75,4.49,10.0,13.0,89.0,0.0,20.0,19.0,6.0,36.55,2.87,86.0,7.0,16.0,5.0,26.71,70.0,4636.96,652.7982421875,1.03,0.0,16.0,1.0,1.0,0.0,7.0,7.0,21.0,1.0,1.05,11221,1
2.250372009277344,4.0,17.0,5.0,29.18,6.32,17.0,18.0,98.0,1.85,23.0,22.0,5.0,38.7,3.32,1.11,1.0,15.0,8.0,27.42,0.0,4775.04,804.993828125,52.0,4.0,18.0,0.0,0.0,0.0,4.0,3.0,23.0,0.0,1.05,11221,0
1.7934490966796874,6.0,11.0,3.0,21.32,6.96,13.0,11.0,93.0,1.06,26.0,14.0,4.0,42.4,4.31,1.33,9.0,19.0,8.0,29.6,2.0,4913.76,703.36515625,75.0,2.0,23.0,0.0,3.0,1.0,5.0,4.0,27.0,0.0,1.86,11221,1
2.213181304931641,3.0,17.0,8.0,29.5,2.98,17.0,13.0,96.0,86.0,15.0,24.0,4.0,22.45,2.28,70.0,4.0,10.0,5.0,16.1,75.0,4643.04,806.60921875,32.0,1.0,12.0,0.0,0.0,1.0,3.0,3.0,15.0,0.0,0.63,11221,0
1.9356532287597656,7.0,12.0,3.0,18.63,3.63,14.0,13.0,96.0,0.0,28.0,15.0,4.0,37.95,3.1,1.03,15.0,21.0,7.0,29.74,0.0,4766.56,759.7390625,48.0,2.0,20.0,0.0,0.0,0.0,5.0,4.0,27.0,1.0,1.87,11221,1
1.6568722534179687,4.0,14.0,5.0,23.49,4.15,16.0,11.0,93.0,0.0,16.0,19.0,12.0,31.2,2.9,82.0,9.0,16.0,0.0,23.81,2.0,5006.56,630.2268359375,72.0,0.0,10.0,0.0,0.0,0.0,3.0,3.0,16.0,1.0,0.84,11221,0
1.7868173217773438,3.0,16.0,10.0,30.34,3.56,20.0,15.0,94.0,0.0,26.0,26.0,10.0,39.05,3.44,1.2,7.0,17.0,9.0,31.98,1.0,5209.12,626.702421875,34.0,3.0,20.0,0.0,2.0,0.0,4.0,7.0,26.0,0.0,1.0,10117,1
1.7169204711914063,5.0,17.0,9.0,32.36,5.2,13.0,13.0,92.0,0.0,27.0,26.0,7.0,43.7,4.21,1.2,12.0,22.0,5.0,34.15,27.0,5437.28,610.7524609375,72.0,1.0,22.0,0.0,0.0,0.0,6.0,4.0,27.0,0.0,1.04,10117,0
1.6150003051757813,7.0,16.0,9.0,32.89,7.31,17.0,16.0,94.0,0.0,42.0,25.0,4.0,51.7,5.6,1.68,19.0,32.0,10.0,45.47,0.0,5351.52,601.0094921875,32.0,2.0,37.0,0.0,1.0,0.0,5.0,12.0,42.0,0.0,1.68,10117,1
1.71752685546875,5.0,20.0,6.0,29.58,3.58,16.0,10.0,88.0,1.01,26.0,26.0,10.0,34.25,4.29,1.09,10.0,19.0,7.0,31.52,1.0,5464.0,605.3994140625,15.0,0.0,25.0,0.0,2.0,0.0,7.0,8.0,26.0,0.0,1.0,10117,0
1.8091812133789065,3.0,15.0,6.0,28.02,6.06,21.0,14.0,96.0,95.0,23.0,21.0,8.0,39.75,3.3,1.08,11.0,18.0,5.0,26.31,1.0,5470.88,690.4896875,65.0,1.0,14.0,0.0,0.0,2.0,8.0,3.0,23.0,0.0,1.1,10117,1
1.855456695556641,3.0,23.0,8.0,34.32,3.2,19.0,16.0,94.0,99.0,18.0,31.0,12.0,32.9,3.88,96.0,8.0,10.0,8.0,24.37,66.0,5184.16,681.747734375,39.0,4.0,14.0,0.0,0.0,0.0,4.0,5.0,18.0,0.0,0.58,10117,0
1.6187631225585937,4.0,17.0,4.0,26.77,4.69,12.0,13.0,93.0,75.0,19.0,21.0,8.0,41.05,3.12,92.0,7.0,14.0,5.0,24.8,0.0,4954.88,575.74484375,1.29,2.0,16.0,1.0,0.0,0.0,4.0,3.0,19.0,0.0,0.9,10117,1
1.7233323669433593,5.0,21.0,6.0,33.24,5.9,21.0,14.0,96.0,0.0,22.0,27.0,12.0,49.65,3.44,1.09,5.0,13.0,9.0,27.96,0.0,5383.2,553.0218359375,1.29,3.0,17.0,0.0,0.0,0.0,6.0,4.0,22.0,0.0,0.81,10117,0
1.8221788024902343,5.0,18.0,3.0,24.13,3.13,19.0,13.0,96.0,0.0,15.0,21.0,7.0,24.55,2.58,75.0,6.0,12.0,3.0,21.87,71.0,4899.68,590.21453125,43.0,0.0,12.0,0.0,1.0,0.0,4.0,5.0,16.0,0.0,0.71,10117,1
1.7865451049804688,7.0,16.0,3.0,25.55,5.87,13.0,12.0,95.0,0.0,30.0,19.0,9.0,57.95,4.23,1.22,16.0,20.0,10.0,34.3,32.0,4708.8,572.0714453125,1.43,12.0,23.0,0.0,4.0,0.0,6.0,8.0,30.0,0.0,1.58,10117,0
1.9375149536132807,4.0,15.0,8.0,26.8,3.8,14.0,12.0,96.0,0.0,12.0,22.0,5.0,22.4,3.36,77.0,7.0,10.0,2.0,21.46,0.0,4891.52,569.49828125,49.0,2.0,8.0,0.0,1.0,0.0,1.0,1.0,12.0,0.0,0.55,10117,1
1.5341914367675782,5.0,9.0,3.0,18.61,6.61,12.0,12.0,96.0,1.16,22.0,12.0,8.0,34.45,3.43,1.04,10.0,19.0,4.0,28.5,29.0,4969.92,530.5688671875,58.0,4.0,21.0,0.0,0.0,0.0,3.0,7.0,23.0,0.0,1.83,10117,0
1.948784637451172,4.0,19.0,4.0,29.84,6.84,17.0,9.0,98.0,94.0,20.0,23.0,4.0,40.25,2.67,83.0,13.0,12.0,8.0,22.98,1.0,4849.28,668.59953125,75.0,12.0,17.0,1.0,0.0,2.0,3.0,6.0,20.0,0.0,0.87,10117,1
1.6153175354003906,3.0,14.0,5.0,24.08,4.98,15.0,14.0,92.0,1.3,19.0,19.0,4.0,40.85,3.27,91.0,11.0,13.0,6.0,23.01,4.0,5011.2,524.951875,91.0,7.0,15.0,0.0,0.0,0.0,5.0,5.0,19.0,0.0,1.0,10117,0
1.9073973083496092,7.0,17.0,7.0,31.41,5.15,9.0,6.0,96.0,74.0,27.0,24.0,6.0,42.7,3.88,1.31,10.0,21.0,6.0,31.54,0.0,4759.04,575.88609375,77.0,12.0,22.0,0.0,1.0,1.0,7.0,4.0,27.0,0.0,1.13,10117,1
2.000749969482422,3.0,16.0,8.0,30.56,6.11,18.0,13.0,96.0,0.0,19.0,24.0,10.0,25.55,3.5,1.08,6.0,17.0,2.0,25.65,30.0,4635.68,652.64484375,24.0,2.0,15.0,0.0,0.0,0.0,8.0,4.0,19.0,0.0,0.79,10117,0
1.7515798950195312,4.0,16.0,3.0,23.72,4.14,15.0,11.0,93.0,0.0,19.0,19.0,5.0,41.05,2.48,78.0,7.0,17.0,2.0,23.41,31.0,5440.32,627.639140625,1.29,5.0,16.0,0.0,1.0,0.0,6.0,4.0,19.0,1.0,1.0,11341,0
1.996078338623047,6.0,17.0,5.0,27.39,5.11,20.0,13.0,97.0,0.0,22.0,22.0,9.0,37.5,3.45,99.0,16.0,18.0,4.0,28.59,25.0,5406.88,782.298359375,79.0,2.0,16.0,0.0,1.0,2.0,5.0,4.0,22.0,1.0,1.0,11341,1
1.80008056640625,3.0,19.0,7.0,31.66,5.32,18.0,16.0,94.0,0.0,20.0,26.0,6.0,34.25,3.83,1.03,7.0,13.0,7.0,29.91,46.0,5181.44,600.5051171875,75.0,1.0,18.0,0.0,1.0,0.0,3.0,3.0,20.0,2.0,0.77,11341,0
2.0615008544921873,4.0,23.0,4.0,33.19,4.31,18.0,14.0,97.0,80.0,20.0,27.0,8.0,37.2,3.01,1.02,7.0,15.0,5.0,26.38,1.0,4740.8,744.01046875,97.0,0.0,15.0,0.0,0.0,0.0,5.0,6.0,20.0,1.0,0.74,11341,1
1.9496543884277344,7.0,15.0,5.0,27.17,6.53,15.0,13.0,91.0,1.02,35.0,20.0,8.0,49.75,4.69,1.52,10.0,29.0,6.0,37.2,0.0,5398.88,713.0384375,50.0,3.0,25.0,1.0,0.0,3.0,5.0,8.0,33.0,1.0,1.75,11341,0
1.839233245849609,3.0,16.0,6.0,25.21,3.2,17.0,19.0,94.0,0.0,20.0,22.0,9.0,28.7,3.63,87.0,9.0,13.0,7.0,27.06,32.0,5286.72,623.56296875,31.0,0.0,18.0,0.0,0.0,0.0,5.0,6.0,20.0,0.0,0.91,11341,1
2.0980178833007805,3.0,17.0,7.0,28.76,4.5,15.0,10.0,93.0,85.0,18.0,24.0,7.0,27.5,3.1,94.0,7.0,13.0,5.0,23.69,1.0,5310.4,761.450859375,25.0,0.0,15.0,0.0,0.0,1.0,5.0,6.0,18.0,0.0,0.75,11341,0
2.040822906494141,5.0,16.0,5.0,29.0,7.08,11.0,13.0,96.0,1.27,27.0,21.0,5.0,48.4,3.42,1.08,14.0,21.0,6.0,28.5,0.0,5435.04,830.128359375,74.0,9.0,23.0,0.0,2.0,1.0,6.0,3.0,27.0,0.0,1.29,11341,1
1.8008396911621094,7.0,9.0,6.0,23.7,8.08,14.0,10.0,91.0,1.13,27.0,15.0,3.0,36.0,3.41,1.04,12.0,24.0,3.0,29.61,0.0,4257.92,517.894140625,35.0,6.0,23.0,0.0,0.0,0.0,7.0,10.0,27.0,0.0,1.8,8736,1
1.939959411621093,3.0,18.0,6.0,27.28,2.64,6.0,4.0,94.0,60.0,14.0,24.0,5.0,22.0,2.53,78.0,13.0,9.0,5.0,18.61,0.0,4234.24,560.4751171875,30.0,4.0,9.0,0.0,1.0,2.0,4.0,2.0,14.0,0.0,0.58,8736,0
2.064170684814453,6.0,13.0,5.0,21.02,3.02,14.0,8.0,97.0,1.14,25.0,18.0,7.0,37.0,3.61,1.13,10.0,22.0,3.0,30.72,1.0,4592.96,619.4532421875,40.0,0.0,17.0,0.0,4.0,0.0,4.0,4.0,24.0,0.0,1.39,8736,1
1.7812312316894532,2.0,19.0,2.0,24.68,3.68,12.0,6.0,95.0,0.0,15.0,21.0,4.0,25.6,2.4,69.0,9.0,10.0,5.0,19.26,58.0,4406.24,485.739609375,36.0,5.0,11.0,1.0,0.0,0.0,4.0,5.0,15.0,0.0,0.71,8736,0
1.636229248046875,5.0,13.0,5.0,22.11,4.11,8.0,4.0,93.0,0.0,20.0,18.0,8.0,33.95,2.52,88.0,15.0,14.0,6.0,25.12,29.0,4588.8,435.5201953125,77.0,1.0,17.0,0.0,2.0,0.0,4.0,4.0,20.0,0.0,1.11,8736,1
1.829591064453125,2.0,20.0,3.0,25.65,2.51,17.0,14.0,95.0,0.0,18.0,23.0,7.0,25.25,4.43,95.0,8.0,12.0,6.0,26.67,1.0,4215.2,467.0971875,15.0,1.0,13.0,0.0,1.0,0.0,3.0,4.0,18.0,0.0,0.78,8736,0
1.4209945678710938,3.0,7.0,7.0,18.21,4.21,13.0,11.0,97.0,0.0,16.0,14.0,3.0,38.5,3.19,64.0,11.0,13.0,3.0,17.7,30.0,4512.64,402.0355078125,1.36,4.0,13.0,0.0,1.0,0.0,2.0,1.0,15.0,0.0,1.14,8736,1
1.8571180725097656,3.0,16.0,4.0,26.13,6.07,8.0,7.0,96.0,31.0,18.0,20.0,3.0,30.4,2.61,71.0,11.0,11.0,7.0,19.9,0.0,4327.52,524.84671875,44.0,2.0,14.0,0.0,0.0,0.0,3.0,3.0,18.0,0.0,0.9,8736,0
1.851616058349609,5.0,18.0,5.0,27.35,4.3,18.0,17.0,92.0,1.12,23.0,23.0,10.0,40.1,3.84,1.2,7.0,16.0,7.0,32.23,2.0,5218.88,615.240390625,46.0,12.0,21.0,0.0,2.0,2.0,6.0,5.0,23.0,0.0,1.0,8722,0
1.873272399902344,4.0,16.0,6.0,28.72,5.84,14.0,11.0,96.0,1.31,28.0,22.0,9.0,50.4,3.66,1.29,17.0,21.0,7.0,32.28,70.0,5069.92,649.262265625,89.0,11.0,24.0,0.0,1.0,0.0,9.0,2.0,28.0,0.0,1.27,8722,1
1.7344355773925781,4.0,14.0,8.0,28.53,5.65,11.0,14.0,90.0,0.0,18.0,22.0,11.0,34.35,3.34,89.0,6.0,15.0,3.0,25.06,1.48,5290.56,579.8722265625,61.0,5.0,14.0,0.0,1.0,0.0,4.0,2.0,18.0,0.0,0.82,8722,0
1.6022291564941407,2.0,13.0,5.0,25.86,6.02,14.0,17.0,97.0,0.0,12.0,18.0,7.0,21.45,3.13,66.0,8.0,8.0,4.0,18.89,100.0,5465.44,591.6844921875,52.0,6.0,12.0,1.0,1.0,0.0,2.0,3.0,13.0,0.0,0.67,8722,1
1.769149627685547,4.0,17.0,5.0,26.71,4.71,20.0,17.0,96.0,0.0,21.0,22.0,7.0,44.3,4.09,98.0,5.0,14.0,7.0,26.83,1.0,5399.04,607.0387109375,1.03,8.0,19.0,0.0,1.0,0.0,7.0,2.0,21.0,0.0,0.95,8722,0
2.227361297607422,3.0,20.0,8.0,36.76,6.14,24.0,20.0,97.0,77.0,23.0,28.0,6.0,42.45,3.26,1.01,11.0,16.0,7.0,25.41,0.0,4945.28,753.33890625,57.0,11.0,17.0,0.0,0.0,2.0,4.0,3.0,23.0,0.0,0.82,8722,1
1.6818220520019531,7.0,15.0,7.0,30.46,5.5,16.0,16.0,96.0,90.0,28.0,22.0,10.0,45.8,4.05,1.19,10.0,19.0,9.0,31.23,19.0,5244.96,584.6969140625,78.0,14.0,23.0,0.0,1.0,1.0,4.0,5.0,28.0,0.0,1.27,8722,0
1.6235444641113281,3.0,15.0,7.0,26.25,4.25,15.0,11.0,88.0,0.0,26.0,22.0,11.0,45.55,5.65,1.41,16.0,19.0,7.0,34.77,54.0,4939.04,562.1681640625,1.04,10.0,25.0,0.0,0.0,0.0,4.0,5.0,27.0,0.0,1.18,8722,1
1.7550642395019531,4.0,16.0,3.0,25.19,6.19,17.0,17.0,94.0,87.0,23.0,18.0,9.0,32.75,3.37,1.05,5.0,17.0,6.0,24.63,0.0,4959.2,573.45921875,15.0,1.0,19.0,0.0,0.0,0.0,7.0,6.0,23.0,0.0,1.28,8722,0
2.2701719665527342,2.0,19.0,8.0,28.52,1.06,18.0,12.0,95.0,70.0,14.0,27.0,5.0,21.15,2.3,69.0,7.0,8.0,6.0,19.88,12.0,4459.84,673.697109375,9.0,5.0,12.0,0.0,0.0,0.0,4.0,1.0,14.0,0.0,0.52,8722,1
1.504169921875,4.0,10.0,5.0,20.76,5.76,14.0,13.0,95.0,0.0,23.0,15.0,6.0,43.25,3.71,85.0,11.0,16.0,7.0,23.98,72.0,4459.84,464.8256640625,81.0,5.0,19.0,1.0,1.0,0.0,3.0,4.0,23.0,0.0,1.53,8722,0
1.6853018188476563,4.0,13.0,4.0,20.69,3.09,13.0,12.0,94.0,0.0,15.0,17.0,6.0,26.0,3.08,82.0,14.0,12.0,3.0,23.89,1.0,4937.12,508.7882421875,45.0,2.0,13.0,0.0,2.0,1.0,2.0,1.0,15.0,0.0,0.88,8722,1
1.433221893310547,5.0,10.0,7.0,22.92,5.36,16.0,13.0,90.0,0.0,19.0,17.0,8.0,37.85,3.94,88.0,5.0,15.0,4.0,22.28,1.0,4960.32,411.4767578125,96.0,2.0,15.0,0.0,1.0,1.0,5.0,2.0,19.0,0.0,1.12,8722,0
1.9558966064453125,3.0,19.0,4.0,24.72,1.6,18.0,13.0,88.0,2.62,15.0,23.0,3.0,29.5,2.81,82.0,4.0,10.0,6.0,19.31,1.0,4614.24,589.730078125,70.0,2.0,13.0,0.0,0.0,0.0,1.0,3.0,16.0,0.0,0.65,8722,1
1.6142764282226563,5.0,8.0,6.0,21.47,6.23,11.0,11.0,94.0,99.0,20.0,14.0,12.0,39.2,3.1,92.0,8.0,18.0,2.0,25.83,2.0,5081.28,513.1850390625,87.0,4.0,17.0,0.0,0.0,0.0,4.0,3.0,20.0,0.0,1.43,8722,0
1.7831390380859375,6.0,15.0,3.0,22.94,4.92,15.0,10.0,94.0,0.0,20.0,18.0,8.0,36.6,3.33,86.0,12.0,14.0,6.0,26.51,1.0,4904.16,533.91640625,66.0,5.0,16.0,0.0,0.0,0.0,6.0,3.0,19.0,0.0,1.11,8722,1
2.141298522949219,4.0,16.0,5.0,23.98,2.04,17.0,9.0,93.0,97.0,21.0,21.0,5.0,33.05,3.44,1.14,15.0,12.0,9.0,27.92,2.0,4010.08,588.321953125,44.0,5.0,13.0,0.0,0.0,1.0,5.0,3.0,21.0,0.0,1.0,8726,1
1.9815141296386718,4.0,14.0,9.0,28.82,4.19,10.0,8.0,96.0,0.0,19.0,23.0,8.0,34.55,3.5,99.0,9.0,11.0,8.0,28.02,8.0,4168.32,557.729453125,43.0,2.0,15.0,2.0,1.0,0.0,3.0,3.0,19.0,0.0,0.83,8726,0
1.4180950927734375,5.0,7.0,4.0,15.16,3.92,5.0,5.0,95.0,0.0,19.0,11.0,6.0,44.3,3.16,83.0,4.0,17.0,2.0,22.49,78.0,3945.28,440.478828125,1.59,11.0,17.0,0.0,2.0,1.0,2.0,2.0,19.0,0.0,1.73,8726,1
1.5680224609375,4.0,9.0,6.0,22.61,6.31,10.0,7.0,94.0,0.0,17.0,15.0,7.0,31.05,2.71,83.0,2.0,13.0,4.0,23.73,30.0,4556.32,465.375078125,78.0,5.0,15.0,0.0,0.0,0.0,4.0,1.0,17.0,0.0,1.13,8726,0
1.992972869873047,4.0,14.0,5.0,23.68,4.68,12.0,10.0,97.0,67.0,16.0,19.0,6.0,28.8,2.92,85.0,8.0,12.0,4.0,23.24,0.0,4300.32,599.342734375,73.0,4.0,14.0,0.0,0.0,2.0,4.0,3.0,16.0,0.0,0.84,8726,1
2.030129852294922,4.0,15.0,5.0,25.47,4.65,17.0,13.0,95.0,83.0,17.0,20.0,4.0,25.15,2.91,73.0,5.0,11.0,6.0,17.85,3.0,4180.96,552.18515625,29.0,7.0,10.0,0.0,0.0,0.0,2.0,1.0,17.0,0.0,0.85,8726,0
1.6929830932617187,4.0,10.0,6.0,21.79,5.37,6.0,6.0,96.0,0.0,22.0,16.0,5.0,33.25,4.22,24.0,11.0,15.0,7.0,28.94,0.0,4506.72,515.852890625,55.0,1.0,21.0,0.0,1.0,0.0,3.0,2.0,22.0,0.0,1.38,8726,1
2.265793609619141,3.0,18.0,2.0,26.11,4.49,13.0,5.0,96.0,77.0,14.0,20.0,1.0,22.3,2.09,57.0,9.0,12.0,2.0,14.21,1.0,4251.04,606.2420703125,43.0,2.0,10.0,0.0,2.0,0.0,2.0,1.0,14.0,0.0,0.7,8726,0
2.020662841796875,6.0,17.0,6.0,30.04,6.59,19.0,15.0,95.0,1.13,24.0,23.0,6.0,40.4,3.81,1.2,8.0,19.0,5.0,32.52,0.0,5255.04,673.723515625,64.0,1.0,16.0,0.0,0.0,1.0,5.0,7.0,23.0,0.0,1.04,8726,1
2.024309539794922,3.0,21.0,5.0,29.21,3.21,20.0,13.0,95.0,0.0,24.0,26.0,5.0,33.0,3.42,95.0,15.0,18.0,6.0,26.49,1.0,5084.96,720.929296875,30.0,3.0,19.0,0.0,1.0,0.0,4.0,6.0,24.0,0.0,0.92,8726,0
1.663998565673828,2.0,14.0,6.0,25.9,5.9,9.0,9.0,90.0,0.0,19.0,20.0,6.0,37.65,3.42,88.0,8.0,13.0,6.0,23.87,0.0,5563.36,620.539453125,1.04,3.0,17.0,1.0,1.0,0.0,5.0,7.0,19.0,0.0,0.95,8726,1
1.9152156066894532,5.0,13.0,9.0,27.76,5.76,18.0,18.0,98.0,0.0,26.0,22.0,11.0,39.75,3.94,1.15,12.0,20.0,6.0,33.1,1.01,5351.2,694.52890625,30.0,1.0,22.0,0.0,0.0,0.0,5.0,6.0,26.0,0.0,1.18,8726,0
2.0807691955566407,4.0,14.0,10.0,28.77,4.77,18.0,17.0,94.0,92.0,22.0,24.0,9.0,35.4,3.44,98.0,11.0,12.0,10.0,27.21,1.0,5158.4,736.554140625,54.0,2.0,13.0,0.0,0.0,0.0,2.0,5.0,22.0,0.0,0.92,8726,1
2.1696539306640625,5.0,12.0,10.0,29.1,6.1,17.0,16.0,96.0,1.13,21.0,22.0,9.0,32.7,3.89,100.0,12.0,16.0,5.0,28.51,0.0,5370.24,734.03515625,42.0,5.0,20.0,0.0,1.0,0.0,4.0,5.0,21.0,0.0,0.95,8726,0
1.802412109375,3.0,19.0,1.0,24.7,3.78,5.0,10.0,96.0,0.0,28.0,20.0,4.0,36.65,3.87,18.0,12.0,18.0,10.0,29.06,26.0,5143.68,651.87296875,35.0,5.0,24.0,0.0,2.0,0.0,7.0,4.0,28.0,0.0,1.4,8726,1
1.8748066711425782,3.0,16.0,7.0,27.62,3.58,15.0,12.0,93.0,100.0,16.0,23.0,6.0,39.4,2.79,82.0,2.0,10.0,6.0,21.04,1.0,5372.96,677.017265625,1.09,2.0,15.0,0.0,1.0,2.0,2.0,2.0,16.0,0.0,0.7,8726,0
2.060344390869141,5.0,18.0,0.0,22.05,4.05,13.0,7.0,96.0,80.0,25.0,18.0,3.0,35.2,3.52,1.15,10.0,17.0,8.0,28.9,62.0,4127.36,535.059375,27.0,2.0,20.0,1.0,2.0,0.0,2.0,3.0,24.0,0.0,1.39,8732,1
1.5118888854980468,3.0,10.0,4.0,17.31,3.31,9.0,3.0,83.0,0.0,17.0,14.0,4.0,35.7,2.54,69.0,7.0,11.0,6.0,20.17,30.0,4370.4,394.249375,97.0,9.0,10.0,0.0,0.0,0.0,4.0,1.0,15.0,0.0,1.21,8732,0
1.7571885681152344,3.0,14.0,8.0,25.19,2.55,7.0,9.0,92.0,0.0,11.0,22.0,5.0,24.1,2.3,53.0,9.0,7.0,4.0,15.37,0.0,3930.4,445.1249609375,71.0,12.0,8.0,0.0,1.0,0.0,1.0,1.0,9.0,0.0,0.5,8732,1
1.9492727661132807,3.0,10.0,8.0,22.88,4.88,14.0,12.0,92.0,57.0,22.0,18.0,6.0,35.9,3.3,89.0,22.0,13.0,9.0,21.49,1.0,3496.96,526.3515234375,55.0,9.0,20.0,0.0,2.0,0.0,3.0,3.0,21.0,0.0,1.22,8732,0
2.0751629638671876,2.0,15.0,12.0,28.65,1.65,17.0,15.0,96.0,77.0,15.0,27.0,7.0,21.6,2.25,78.0,9.0,7.0,8.0,19.76,2.0,3634.88,507.749140625,16.0,4.0,12.0,0.0,0.0,0.0,6.0,0.0,13.0,0.0,0.56,8732,1
1.5165715026855469,5.0,5.0,10.0,18.88,3.84,13.0,10.0,93.0,0.0,20.0,15.0,6.0,37.85,3.03,83.0,7.0,14.0,6.0,23.45,6.0,4205.76,400.400703125,1.11,0.0,16.0,0.0,1.0,1.0,4.0,6.0,17.0,0.0,1.33,8732,0
1.8777818298339843,2.0,14.0,6.0,22.62,2.58,13.0,11.0,95.0,0.0,11.0,20.0,4.0,20.25,1.91,57.0,6.0,3.0,8.0,16.0,1.0,4024.48,482.50609375,45.0,5.0,9.0,0.0,0.0,0.0,1.0,2.0,9.0,0.0,0.55,8732,1
1.6293351745605469,8.0,9.0,6.0,21.33,6.19,7.0,5.0,95.0,73.0,28.0,15.0,10.0,39.4,3.96,1.25,14.0,23.0,5.0,32.75,0.0,3839.84,456.22765625,35.0,3.0,26.0,0.0,0.0,1.0,5.0,5.0,27.0,0.0,1.87,8732,0
1.6769819641113282,3.0,13.0,10.0,24.98,1.86,15.0,10.0,88.0,88.0,17.0,23.0,9.0,36.1,2.17,83.0,7.0,10.0,7.0,20.35,1.0,5318.24,604.4569140625,1.06,3.0,14.0,0.0,0.0,1.0,3.0,2.0,17.0,0.0,0.74,8732,1
